order_id,customer_id,product_id,quantity,order_date,status
2529,174,5,2,2025-11-22,CANCELLED
2530,463,1,3,2025-12-04,CANCELLED
2531,758,10,5,2025-11-26,CANCELLED
2532,574,50,2,2025-11-16,DELIVERED
2533,84,39,1,2025-12-05,CANCELLED
2534,844,8,1,2025-11-17,SHIPPED
2535,133,12,2,2025-11-11,SHIPPED
2536,577,35,1,2025-11-20,PENDING
2537,675,2,3,2025-12-04,CANCELLED
2538,315,12,5,2025-11-05,PENDING
2539,296,2,1,2025-11-08,DELIVERED
2540,102,46,1,2025-12-17,SHIPPED
2541,303,1,3,2025-11-12,CANCELLED
2542,379,2,3,2025-11-23,SHIPPED
2543,110,5,1,2025-12-08,CANCELLED
2544,644,44,1,2025-11-16,CANCELLED
2545,136,45,1,2025-10-30,DELIVERED
2546,976,20,3,2025-12-17,DELIVERED
2547,301,35,5,2025-11-05,PENDING
2548,391,41,3,2025-10-25,DELIVERED
2549,975,41,5,2025-12-14,CANCELLED
2550,521,47,4,2025-12-10,DELIVERED
2551,405,43,1,2025-11-09,PENDING
2552,96,26,5,2025-11-18,SHIPPED
2553,937,20,3,2025-12-17,SHIPPED
2554,430,47,3,2025-11-22,CANCELLED
2555,611,18,5,2025-11-09,DELIVERED
2556,25,9,3,2025-11-21,PENDING
2557,530,9,4,2025-10-30,CANCELLED
2558,970,6,3,2025-11-17,PENDING
2559,43,30,3,2025-12-07,CANCELLED
2560,759,4,5,2025-12-15,CANCELLED
2561,164,26,3,2025-10-31,SHIPPED
2562,21,28,3,2025-10-21,CANCELLED
2563,499,44,3,2025-10-30,SHIPPED
2564,624,22,1,2025-11-21,CANCELLED
2565,741,50,4,2025-11-18,SHIPPED
2566,703,25,4,2025-12-14,CANCELLED
2567,602,32,4,2025-12-04,DELIVERED
2568,178,47,3,2025-11-12,SHIPPED
2569,297,23,3,2025-11-04,SHIPPED
2570,662,1,4,2025-11-28,DELIVERED
2571,248,12,1,2025-11-26,DELIVERED
2572,406,28,5,2025-11-14,SHIPPED
2573,623,43,5,2025-12-18,DELIVERED
2574,732,30,5,2025-11-10,SHIPPED
2575,805,34,1,2025-12-11,PENDING
2576,360,25,2,2025-11-30,PENDING
2577,896,25,2,2025-10-25,CANCELLED
2578,959,46,3,2025-11-23,SHIPPED
2579,867,16,4,2025-12-08,CANCELLED
2580,271,31,1,2025-11-09,DELIVERED
2581,39,41,2,2025-12-12,CANCELLED
2582,649,5,5,2025-12-04,SHIPPED
2583,190,25,5,2025-12-19,CANCELLED
2584,648,26,4,2025-12-02,SHIPPED
2585,645,34,2,2025-11-16,PENDING
2586,533,21,5,2025-12-13,DELIVERED
2587,948,21,2,2025-10-31,DELIVERED
2588,167,36,2,2025-11-27,
2589,664,28,1,2025-10-24,CANCELLED
2590,300,39,2,2025-11-23,SHIPPED
2591,964,45,2,2025-12-12,CANCELLED
2592,91,16,5,2025-11-20,DELIVERED
2593,252,27,5,2025-12-08,SHIPPED
2594,807,29,4,2025-12-15,DELIVERED
2595,475,9,4,2025-11-05,PENDING
2596,143,5,2,2025-12-13,CANCELLED
2597,60,48,4,2025-10-30,DELIVERED
2598,94,15,5,2025-11-16,DELIVERED
2599,429,17,4,2025-11-15,SHIPPED
2600,382,22,4,2025-12-03,SHIPPED
2601,595,48,2,2025-11-03,DELIVERED
2602,390,1,3,2025-11-22,PENDING
2603,181,49,3,2025-11-06,DELIVERED
2604,520,34,2,2025-12-20,DELIVERED
2605,620,25,4,2025-11-08,SHIPPED
2606,306,47,4,2025-11-25,DELIVERED
2607,199,13,3,2025-11-25,PENDING
2608,837,32,5,2025-11-19,CANCELLED
2609,415,17,1,2025-10-23,PENDING
2610,778,42,4,2025-11-05,CANCELLED
2611,417,39,4,2025-10-23,SHIPPED
2612,998,20,5,2025-12-10,SHIPPED
2613,999,1,3,2025-12-09,SHIPPED
2614,149,34,5,2025-12-05,DELIVERED
2615,392,33,3,2025-10-26,SHIPPED
2616,987,24,1,2025-12-14,SHIPPED
2617,153,35,3,2025-12-17,CANCELLED
2618,420,45,2,2025-11-05,PENDING
2619,241,36,5,2025-12-16,PENDING
2620,550,6,4,2025-11-26,SHIPPED
2621,758,13,5,2025-10-31,SHIPPED
2622,483,8,4,2025-11-13,CANCELLED
2623,88,49,5,2025-11-17,CANCELLED
2624,235,16,2,2025-10-22,DELIVERED
2625,138,39,4,2025-12-20,SHIPPED
2626,16,12,2,2025-12-02,SHIPPED
2627,253,30,3,2025-11-13,PENDING
2628,750,26,2,2025-11-17,CANCELLED
2629,946,36,4,2025-10-24,SHIPPED
2630,204,15,3,2025-11-20,DELIVERED
2631,647,43,4,2025-11-23,PENDING
2632,537,44,5,2025-11-01,PENDING
2633,40,21,2,2025-11-13,SHIPPED
2634,43,36,2,2025-11-15,PENDING
2635,817,4,3,2025-11-06,CANCELLED
2636,482,37,2,2025-12-03,DELIVERED
2637,741,24,1,2025-11-24,SHIPPED
2638,313,30,2,2025-11-11,SHIPPED
2639,270,2,4,2025-11-17,SHIPPED
2640,614,16,3,2025-11-03,PENDING
2641,305,45,1,2025-12-04,PENDING
2642,27,24,2,2025-10-23,DELIVERED
2643,984,11,4,2025-10-26,DELIVERED
2644,880,49,2,2025-12-17,CANCELLED
2645,40,44,3,2025-12-18,PENDING
2646,290,38,4,2025-11-17,CANCELLED
2647,250,12,3,2025-12-10,SHIPPED
2648,345,31,5,2025-10-27,DELIVERED
2649,887,20,5,2025-12-04,SHIPPED
2650,107,48,2,2025-11-20,PENDING
2651,182,17,2,2025-12-09,SHIPPED
2652,167,3,5,2025-11-28,SHIPPED
2653,792,11,2,2025-12-11,PENDING
2654,732,5,5,2025-12-16,CANCELLED
2655,600,12,3,2025-11-05,SHIPPED
2656,910,7,4,2025-12-13,DELIVERED
2657,774,16,4,2025-11-21,CANCELLED
2658,220,30,3,2025-12-06,SHIPPED
2659,324,13,3,2025-12-15,PENDING
2660,495,20,3,2025-12-13,CANCELLED
2661,483,43,2,2025-11-04,DELIVERED
2662,380,4,3,2025-11-29,DELIVERED
2663,693,5,4,2025-11-02,CANCELLED
2664,450,26,3,2025-11-16,PENDING
2665,867,10,3,2025-11-17,DELIVERED
2666,313,17,4,2025-11-30,CANCELLED
2667,905,26,3,2025-11-07,DELIVERED
2668,385,10,3,2025-12-08,PENDING
2669,882,12,2,2025-11-08,CANCELLED
2670,611,45,5,2025-10-26,SHIPPED
2671,538,42,5,2025-11-03,DELIVERED
2672,168,39,4,2025-11-01,DELIVERED
2673,57,10,1,2025-11-18,SHIPPED
2674,994,33,5,2025-11-15,DELIVERED
2675,291,26,3,2025-11-30,PENDING
2676,711,12,4,2025-12-20,DELIVERED
2677,314,11,3,2025-11-11,CANCELLED
2678,739,10,3,2025-12-03,CANCELLED
2679,636,35,4,2025-11-27,SHIPPED
2680,834,45,5,2025-11-13,DELIVERED
2681,40,47,3,2025-11-15,DELIVERED
2682,658,39,3,2025-12-06,PENDING
2683,827,17,1,2025-11-24,SHIPPED
2684,259,17,2,2025-11-17,CANCELLED
2685,672,1,1,2025-11-24,PENDING
2686,316,22,4,2025-10-31,CANCELLED
2687,241,14,1,2025-12-17,SHIPPED
2688,488,38,4,2025-12-10,DELIVERED
2689,872,4,4,2025-12-05,CANCELLED
2690,970,5,1,2025-12-15,SHIPPED
2691,821,9,1,2025-10-21,SHIPPED
2692,456,17,2,2025-12-14,SHIPPED
2693,310,27,1,2025-11-08,CANCELLED
2694,616,30,5,2025-11-30,CANCELLED
2695,17,37,2,2025-10-21,SHIPPED
2696,528,4,3,2025-12-11,DELIVERED
2697,531,4,2,2025-11-24,CANCELLED
2698,837,35,4,2025-10-31,PENDING
2699,303,46,3,2025-10-21,SHIPPED
2700,157,35,3,2025-10-22,PENDING
2701,544,23,4,2025-11-22,SHIPPED
2702,862,19,2,2025-11-03,SHIPPED
2703,779,40,1,2025-11-15,PENDING
2704,719,10,3,2025-12-17,CANCELLED
2705,273,45,5,2025-10-26,PENDING
2706,656,22,5,2025-11-02,CANCELLED
2707,952,20,4,2025-11-25,PENDING
2708,729,48,1,2025-11-09,PENDING
2709,673,22,5,2025-11-01,PENDING
2710,379,28,1,2025-11-13,DELIVERED
2711,954,5,5,2025-12-20,PENDING
2712,295,47,1,2025-12-12,DELIVERED
2713,241,45,4,2025-12-13,PENDING
2714,615,39,4,2025-12-09,PENDING
2715,660,31,1,2025-11-22,DELIVERED
2716,659,2,5,2025-11-09,PENDING
2717,124,28,2,2025-11-27,CANCELLED
2718,348,48,1,2025-11-07,PENDING
2719,675,19,1,2025-12-05,CANCELLED
2720,97,42,1,2025-11-22,DELIVERED
2721,577,34,5,2025-11-23,PENDING
2722,304,30,1,2025-11-09,DELIVERED
2723,581,14,2,2025-12-02,PENDING
2724,778,23,5,2025-10-25,CANCELLED
2725,918,30,2,2025-11-29,CANCELLED
2726,808,6,5,2025-10-24,DELIVERED
2727,222,35,4,2025-12-01,PENDING
2728,358,2,1,2025-11-23,SHIPPED
2729,478,10,2,2025-10-28,PENDING
2730,200,18,1,2025-12-15,PENDING
2731,418,16,4,2025-11-02,CANCELLED
2732,72,13,4,2025-11-26,CANCELLED
2733,396,33,2,2025-10-28,CANCELLED
2734,606,5,5,2025-11-26,CANCELLED
2735,205,32,4,2025-11-16,DELIVERED
2736,419,21,2,2025-10-30,PENDING
2737,251,38,4,2025-11-24,PENDING
2738,936,43,2,2025-11-17,DELIVERED
2739,223,4,3,2025-10-30,SHIPPED
2740,929,21,4,2025-12-12,CANCELLED
2741,817,31,5,2025-11-21,CANCELLED
2742,194,6,5,2025-12-06,DELIVERED
2743,366,12,4,2025-11-03,PENDING
2744,407,23,2,2025-12-11,PENDING
2745,378,23,2,2025-11-20,SHIPPED
2746,977,1,4,2025-10-30,PENDING
2747,34,6,4,2025-11-07,CANCELLED
2748,421,4,3,2025-12-15,SHIPPED
2749,975,45,1,2025-11-19,CANCELLED
2750,693,12,4,2025-11-17,DELIVERED
2751,554,33,2,2025-11-21,PENDING
2752,839,9,3,2025-11-29,PENDING
2753,454,45,1,2025-11-26,SHIPPED
2754,992,26,3,2025-11-18,DELIVERED
2755,136,38,1,2025-10-25,CANCELLED
2756,86,30,2,2025-12-17,DELIVERED
2757,699,17,3,2025-12-10,DELIVERED
2758,785,5,4,2025-12-06,CANCELLED
2759,631,2,5,2025-12-18,SHIPPED
2760,497,14,2,2025-11-22,CANCELLED
2761,616,37,2,2025-12-19,SHIPPED
2762,845,2,1,2025-12-20,CANCELLED
2763,915,18,1,2025-11-04,CANCELLED
2764,606,6,2,2025-11-11,SHIPPED
2765,893,36,3,2025-12-19,DELIVERED
2766,999999,43,1,2025-11-25,DELIVERED
2767,900,26,4,2025-11-14,CANCELLED
2768,597,47,3,2025-12-02,DELIVERED
2769,782,42,4,2025-10-28,PENDING
2770,306,38,1,2025-10-24,DELIVERED
2771,612,36,3,2025-11-04,CANCELLED
2772,333,46,2,2025-11-18,DELIVERED
2773,697,27,4,2025-10-24,DELIVERED
2774,926,21,3,2025-11-20,CANCELLED
2775,627,50,2,2025-11-13,DELIVERED
2776,887,14,3,2025-10-30,PENDING
2777,699,45,1,2025-11-04,CANCELLED
2778,579,30,5,2025-11-30,SHIPPED
2779,753,23,5,2025-12-08,SHIPPED
2780,5,15,5,2025-12-15,PENDING
2781,53,19,3,2025-12-06,PENDING
2782,315,35,3,2025-11-13,CANCELLED
2783,731,24,4,2025-10-26,DELIVERED
2784,252,34,4,2025-11-17,PENDING
2785,347,4,4,2025-11-25,CANCELLED
2786,547,46,1,2025-11-12,PENDING
2787,337,44,1,2025-11-18,CANCELLED
2788,806,50,4,2025-12-13,CANCELLED
2789,938,29,3,2025-11-04,SHIPPED
2790,591,11,4,2025-11-16,DELIVERED
2791,918,43,5,2025-12-13,PENDING
2792,668,26,3,2025-10-31,DELIVERED
2793,573,17,5,2025-10-28,DELIVERED
2794,413,35,3,2025-10-31,CANCELLED
2795,840,30,3,2025-11-14,SHIPPED
2796,331,9,1,2025-11-26,PENDING
2797,170,36,2,2025-11-20,PENDING
2798,800,2,5,2025-11-11,PENDING
2799,673,11,5,2025-12-13,SHIPPED
2800,149,12,2,2025-12-13,CANCELLED
2801,78,35,3,2025-10-21,CANCELLED
2802,21,2,2,2025-11-23,SHIPPED
2803,16,17,4,2025-11-15,CANCELLED
2804,3,10,5,2025-11-01,SHIPPED
2805,999999,29,1,2025-11-15,SHIPPED
2806,791,1,2,2025-11-12,SHIPPED
2807,381,31,1,2025-11-27,PENDING
2808,484,41,1,2025-11-03,DELIVERED
2809,971,22,4,2025-11-10,CANCELLED
2810,46,50,2,2025-12-20,DELIVERED
2811,975,36,4,2025-12-02,DELIVERED
2812,949,28,1,2025-12-20,CANCELLED
2813,32,21,5,2025-11-21,PENDING
2814,59,30,3,2025-11-16,DELIVERED
2815,603,12,3,2025-11-22,PENDING
2816,247,31,5,2025-12-14,CANCELLED
2817,777,15,5,2025-12-17,PENDING
2818,999999,12,3,2025-10-28,DELIVERED
2819,84,22,4,2025-10-25,PENDING
2820,49,15,2,2025-11-29,DELIVERED
2821,265,47,4,2025-10-23,CANCELLED
2822,76,21,1,2025-11-09,SHIPPED
2823,309,40,4,2025-11-10,SHIPPED
2824,562,44,1,2025-12-11,SHIPPED
2825,39,42,2,2025-11-23,CANCELLED
2826,297,30,3,2025-11-10,PENDING
2827,896,3,1,2025-10-31,PENDING
2828,121,37,3,2025-12-03,SHIPPED
2829,828,22,3,2025-11-27,CANCELLED
2830,552,24,3,2025-12-18,DELIVERED
2831,801,27,2,2025-11-06,PENDING
2832,919,11,3,2025-12-07,CANCELLED
2833,971,1,3,2025-11-19,PENDING
2834,80,32,5,2025-12-02,CANCELLED
2835,965,9,5,2025-11-23,CANCELLED
2836,564,26,2,2025-12-15,CANCELLED
2837,74,42,5,2025-10-31,SHIPPED
2838,431,14,2,2025-12-15,SHIPPED
2839,285,38,3,2025-11-21,SHIPPED
2840,718,8,4,2025-12-19,SHIPPED
2841,351,44,2,2025-12-09,SHIPPED
2842,262,41,4,2025-12-20,PENDING
2843,264,38,4,2025-11-25,CANCELLED
2844,994,11,2,2025-10-23,CANCELLED
2845,649,32,2,2025-10-25,CANCELLED
2846,609,6,4,2025-12-03,DELIVERED
2847,323,19,1,2025-11-28,CANCELLED
2848,383,40,4,2025-10-26,CANCELLED
2849,600,49,5,2025-11-08,DELIVERED
2850,256,40,5,2025-11-19,SHIPPED
2851,184,5,1,2025-10-22,
2852,725,27,5,2025-12-11,CANCELLED
2853,141,6,4,2025-11-02,CANCELLED
2854,269,37,1,2025-12-18,DELIVERED
2855,369,1,4,2025-10-26,CANCELLED
2856,659,24,3,2025-10-21,DELIVERED
2857,76,49,4,2025-10-23,DELIVERED
2858,894,44,3,2025-12-10,SHIPPED
2859,584,31,3,2025-10-28,PENDING
2860,160,28,4,2025-11-08,CANCELLED
2861,293,7,4,2025-11-21,CANCELLED
2862,151,42,1,2025-11-19,PENDING
2863,461,36,3,2025-12-02,DELIVERED
2864,410,14,3,2025-11-14,DELIVERED
2865,557,42,3,2025-12-03,SHIPPED
2866,446,11,1,2025-12-18,CANCELLED
2867,628,24,5,2025-12-10,DELIVERED
2868,104,35,3,2025-12-20,CANCELLED
2869,655,34,5,2025-10-31,CANCELLED
2870,872,46,4,2025-11-17,PENDING
2871,669,39,3,2025-12-02,DELIVERED
2872,883,24,5,2025-10-26,DELIVERED
2873,988,45,4,2025-12-02,DELIVERED
2874,844,27,2,2025-10-24,DELIVERED
2875,447,31,4,2025-11-29,DELIVERED
2876,924,11,4,2025-12-19,SHIPPED
2877,214,1,3,2025-11-27,SHIPPED
2878,255,34,3,2025-12-04,CANCELLED
2879,659,3,5,2025-12-13,SHIPPED
2880,702,47,3,2025-12-05,PENDING
2881,840,39,2,2025-11-24,DELIVERED
2882,385,31,5,2025-11-23,DELIVERED
2883,349,8,4,2025-10-28,SHIPPED
2884,495,8,3,2025-11-10,CANCELLED
2885,645,22,2,2025-12-19,PENDING
2886,315,9,1,2025-11-05,SHIPPED
2887,999,41,2,2025-11-26,CANCELLED
2888,566,3,1,2025-11-29,PENDING
2889,733,25,5,2025-10-31,PENDING
2890,753,32,4,2025-11-29,PENDING
2891,816,46,5,2025-12-12,SHIPPED
2892,648,7,2,2025-12-07,PENDING
2893,742,45,1,2025-10-22,SHIPPED
2894,73,32,2,2025-12-02,PENDING
2895,988,16,3,2025-11-08,CANCELLED
2896,938,22,3,2025-11-28,DELIVERED
2897,788,22,5,2025-11-20,SHIPPED
2898,107,32,3,2025-12-20,DELIVERED
2899,38,34,3,2025-11-23,CANCELLED
2900,613,18,3,2025-11-23,CANCELLED
2901,844,43,5,2025-10-28,SHIPPED
2902,263,48,4,2025-11-03,DELIVERED
2903,670,46,4,2025-10-23,DELIVERED
2904,678,15,5,2025-12-01,CANCELLED
2905,491,37,1,2025-11-09,DELIVERED
2906,501,44,2,2025-11-05,CANCELLED
2907,52,33,2,2025-12-17,DELIVERED
2908,893,46,1,2025-11-02,CANCELLED
2909,354,5,3,2025-11-19,SHIPPED
2910,821,49,1,2025-12-02,PENDING
2911,400,39,4,2025-12-19,PENDING
2912,589,41,4,2025-12-18,PENDING
2913,873,18,4,2025-12-13,SHIPPED
2914,491,8,5,2025-12-20,SHIPPED
2915,930,37,3,2025-11-06,PENDING
2916,215,3,5,2025-11-11,SHIPPED
2917,321,38,1,2025-11-04,SHIPPED
2918,778,39,4,2025-10-23,CANCELLED
2919,835,49,3,2025-11-17,DELIVERED
2920,42,1,5,2025-11-29,CANCELLED
2921,176,14,2,2025-11-07,PENDING
2922,664,41,2,2025-10-24,DELIVERED
2923,623,17,5,2025-12-16,DELIVERED
2924,147,27,3,2025-12-20,PENDING
2925,874,14,1,2025-12-11,SHIPPED
2926,540,20,3,2025-12-20,PENDING
2927,544,8,5,2025-10-28,CANCELLED
2928,70,49,1,2025-11-20,PENDING
2929,459,7,1,2025-11-21,CANCELLED
2930,872,9,2,2025-10-31,CANCELLED
2931,932,23,5,2025-12-01,PENDING
2932,811,47,1,2025-12-11,PENDING
2933,545,1,2,2025-12-16,SHIPPED
2934,254,42,3,2025-12-18,SHIPPED
2935,402,4,1,2025-11-18,DELIVERED
2936,165,14,3,2025-11-02,CANCELLED
2937,930,28,2,2025-11-03,PENDING
2938,247,1,5,2025-11-15,DELIVERED
2939,604,34,3,2025-11-25,CANCELLED
2940,175,5,5,2025-10-29,PENDING
2941,292,35,1,2025-10-25,CANCELLED
2942,818,8,5,2025-11-26,
2943,612,23,4,2025-11-16,CANCELLED
2944,460,48,2,2025-11-08,SHIPPED
2945,659,38,4,2025-11-27,SHIPPED
2946,195,11,4,2025-11-02,CANCELLED
2947,563,47,4,2025-12-11,DELIVERED
2948,149,23,5,2025-12-16,PENDING
2949,360,21,2,2025-11-02,DELIVERED
2950,975,40,4,2025-11-24,DELIVERED
2951,591,50,3,2025-11-06,CANCELLED
2952,299,33,2,2025-11-08,SHIPPED
2953,983,17,2,2025-11-03,DELIVERED
2954,311,45,4,2025-10-25,PENDING
2955,689,2,2,2025-11-16,DELIVERED
2956,962,25,1,2025-11-18,DELIVERED
2957,934,34,1,2025-11-02,SHIPPED
2958,631,30,3,2025-10-31,CANCELLED
2959,167,27,2,2025-10-25,PENDING
2960,339,6,5,2025-10-25,CANCELLED
2961,349,50,1,2025-10-26,DELIVERED
2962,802,14,1,2025-12-10,CANCELLED
2963,56,14,3,2025-12-10,PENDING
2964,69,26,4,2025-11-28,DELIVERED
2965,978,26,3,2025-12-07,SHIPPED
2966,67,12,4,2025-12-07,DELIVERED
2967,40,22,5,2025-11-12,CANCELLED
2968,334,29,4,2025-12-14,DELIVERED
2969,354,24,1,2025-12-05,PENDING
2970,789,7,3,2025-11-14,DELIVERED
2971,708,45,4,2025-10-22,DELIVERED
2972,593,22,2,2025-12-15,SHIPPED
2973,242,16,5,2025-11-10,SHIPPED
2974,521,12,5,2025-11-06,DELIVERED
2975,639,28,3,2025-11-15,SHIPPED
2976,188,31,5,2025-12-20,PENDING
2977,308,13,5,2025-10-25,DELIVERED
2978,652,31,3,2025-11-16,CANCELLED
2979,311,10,4,2025-11-29,PENDING
2980,523,38,5,2025-11-18,SHIPPED
2981,842,14,5,2025-10-30,CANCELLED
2982,973,31,5,2025-11-06,PENDING
2983,61,25,2,2025-11-27,CANCELLED
2984,217,15,1,2025-12-06,DELIVERED
2985,489,32,3,2025-11-30,
2986,65,48,4,2025-12-15,PENDING
2987,720,6,4,2025-10-23,PENDING
2988,944,44,5,2025-12-16,DELIVERED
2989,283,25,2,2025-12-05,CANCELLED
2990,755,28,4,2025-10-28,SHIPPED
2991,794,20,5,2025-11-05,PENDING
2992,180,15,1,2025-11-27,DELIVERED
2993,74,42,2,2025-11-13,CANCELLED
2994,56,21,1,2025-12-19,SHIPPED
2995,569,6,4,2025-11-25,DELIVERED
2996,607,36,5,2025-12-06,SHIPPED
2997,126,32,4,2025-11-26,SHIPPED
2998,572,47,3,2025-11-01,CANCELLED
2999,407,45,2,2025-11-17,DELIVERED
3000,458,39,5,2025-12-01,SHIPPED
3001,233,12,2,2025-11-29,DELIVERED
3002,999999,20,3,2025-12-11,CANCELLED
3003,451,19,2,2025-11-13,PENDING
3004,709,24,4,2025-12-08,DELIVERED
3005,847,26,1,2025-12-07,SHIPPED
3006,551,1,5,2025-11-02,DELIVERED
3007,136,4,5,2025-12-03,DELIVERED
3008,333,1,1,2025-10-22,SHIPPED
3009,390,37,5,2025-11-08,PENDING
3010,388,15,4,2025-12-15,DELIVERED
3011,266,2,2,2025-12-15,SHIPPED
3012,968,10,2,2025-10-25,DELIVERED
3013,648,39,3,2025-11-09,PENDING
3014,446,15,2,2025-11-18,DELIVERED
3015,770,37,4,2025-10-21,CANCELLED
3016,135,38,2,2025-10-28,CANCELLED
3017,154,16,1,2025-10-27,PENDING
3018,595,29,4,2025-11-06,PENDING
3019,546,24,3,2025-11-15,DELIVERED
3020,450,3,1,2025-11-27,CANCELLED
3021,8,17,3,2025-11-17,SHIPPED
3022,426,1,3,2025-11-22,PENDING
3023,241,30,1,2025-11-02,CANCELLED
3024,394,21,5,2025-11-21,DELIVERED
3025,2,35,2,2025-10-24,CANCELLED
3026,384,1,2,2025-12-05,SHIPPED
3027,455,37,3,2025-12-07,PENDING
3028,668,22,1,2025-11-20,PENDING
3029,956,49,4,2025-12-19,PENDING
3030,736,6,4,2025-12-14,CANCELLED
3031,87,31,1,2025-11-05,PENDING
3032,561,34,3,2025-10-29,CANCELLED
3033,499,39,2,2025-11-08,SHIPPED
3034,977,46,2,2025-11-08,SHIPPED
3035,722,50,3,2025-12-10,DELIVERED
3036,556,11,2,2025-10-31,CANCELLED
3037,972,43,2,2025-11-13,
3038,260,47,1,2025-12-19,PENDING
3039,902,20,4,2025-10-28,DELIVERED
3040,745,4,2,2025-11-20,DELIVERED
3041,373,2,4,2025-11-12,CANCELLED
3042,933,38,4,2025-10-21,SHIPPED
3043,810,5,4,2025-11-13,PENDING
3044,682,15,5,2025-11-17,SHIPPED
3045,242,19,4,2025-12-13,CANCELLED
3046,369,38,5,2025-12-01,SHIPPED
3047,380,1,4,2025-11-16,CANCELLED
3048,509,30,5,2025-12-05,CANCELLED
3049,986,10,5,2025-11-23,CANCELLED
3050,191,41,3,2025-12-17,PENDING
3051,639,14,2,2025-12-17,CANCELLED
3052,976,50,3,2025-11-30,PENDING
3053,995,42,4,2025-12-04,DELIVERED
3054,184,19,1,2025-11-19,CANCELLED
3055,589,37,4,2025-12-14,CANCELLED
3056,219,26,2,2025-11-10,CANCELLED
3057,567,44,5,2025-12-19,SHIPPED
3058,907,32,3,2025-10-24,DELIVERED
3059,947,38,3,2025-11-24,DELIVERED
3060,907,16,4,2025-11-03,SHIPPED
3061,183,25,3,2025-11-05,SHIPPED
3062,955,22,2,2025-10-26,DELIVERED
3063,6,13,5,2025-11-18,DELIVERED
3064,425,34,3,2025-12-07,PENDING
3065,2,42,2,2025-11-21,SHIPPED
3066,282,42,3,2025-11-05,SHIPPED
3067,987,24,4,2025-10-29,PENDING
3068,273,27,4,2025-10-22,CANCELLED
3069,186,33,2,2025-10-27,SHIPPED
3070,936,38,4,2025-12-17,DELIVERED
3071,505,45,3,2025-11-27,PENDING
3072,967,31,2,2025-11-12,CANCELLED
3073,784,33,4,2025-12-15,DELIVERED
3074,917,15,4,2025-12-04,DELIVERED
3075,483,44,5,2025-12-16,DELIVERED
3076,239,35,4,2025-10-23,CANCELLED
3077,848,21,5,2025-10-23,CANCELLED
3078,95,38,4,2025-11-05,SHIPPED
3079,57,8,1,2025-11-15,PENDING
3080,515,46,5,2025-10-22,CANCELLED
3081,604,26,2,2025-11-12,DELIVERED
3082,716,3,4,2025-12-15,DELIVERED
3083,92,10,5,2025-11-08,PENDING
3084,182,45,4,2025-10-29,CANCELLED
3085,418,50,5,2025-11-14,DELIVERED
3086,810,25,2,2025-12-09,SHIPPED
3087,704,16,2,2025-12-17,DELIVERED
3088,783,39,3,2025-11-23,DELIVERED
3089,284,27,1,2025-12-01,CANCELLED
3090,463,28,5,2025-12-06,PENDING
3091,674,13,4,2025-11-16,DELIVERED
3092,953,31,1,2025-12-06,CANCELLED
3093,886,37,1,2025-12-14,SHIPPED
3094,962,25,2,2025-10-29,PENDING
3095,657,29,3,2025-11-30,DELIVERED
3096,170,27,3,2025-11-17,SHIPPED
3097,459,18,3,2025-10-26,SHIPPED
3098,503,42,3,2025-12-17,DELIVERED
3099,999999,10,1,2025-11-16,DELIVERED
3100,414,5,3,2025-11-13,DELIVERED
3101,840,37,4,2025-11-13,SHIPPED
3102,394,40,4,2025-12-06,PENDING
3103,25,17,1,2025-12-02,DELIVERED
3104,589,35,1,2025-12-11,DELIVERED
3105,981,33,4,2025-11-01,SHIPPED
3106,658,34,5,2025-10-28,CANCELLED
3107,520,47,4,2025-12-04,PENDING
3108,530,34,3,2025-10-25,PENDING
3109,473,6,3,2025-11-30,SHIPPED
3110,652,11,3,2025-11-24,CANCELLED
3111,601,44,2,2025-10-31,CANCELLED
3112,429,40,1,2025-11-02,PENDING
3113,305,11,1,2025-10-23,CANCELLED
3114,856,4,1,2025-12-12,SHIPPED
3115,507,21,1,2025-12-05,DELIVERED
3116,681,50,4,2025-12-09,SHIPPED
3117,935,12,2,2025-11-19,DELIVERED
3118,665,24,5,2025-11-06,CANCELLED
3119,845,29,1,2025-12-04,DELIVERED
3120,895,36,5,2025-11-08,DELIVERED
3121,493,23,1,2025-10-26,SHIPPED
3122,767,18,5,2025-11-25,PENDING
3123,938,4,4,2025-11-20,DELIVERED
3124,273,50,4,2025-11-08,SHIPPED
3125,57,44,1,2025-12-02,SHIPPED
3126,620,16,3,2025-12-08,SHIPPED
3127,130,4,1,2025-11-17,CANCELLED
3128,75,2,4,2025-12-09,DELIVERED
3129,899,24,5,2025-12-02,CANCELLED
3130,673,25,4,2025-11-20,DELIVERED
3131,565,8,2,2025-11-25,PENDING
3132,4,47,2,2025-10-31,CANCELLED
3133,14,8,4,2025-12-16,PENDING
3134,387,43,4,2025-12-09,CANCELLED
3135,786,10,4,2025-11-29,CANCELLED
3136,609,6,2,2025-11-29,DELIVERED
3137,703,36,5,2025-12-05,DELIVERED
3138,564,28,2,2025-10-22,DELIVERED
3139,317,35,3,2025-12-18,PENDING
3140,836,1,1,2025-11-06,SHIPPED
3141,475,4,4,2025-11-06,
3142,940,33,2,2025-12-05,SHIPPED
3143,784,50,5,2025-12-05,SHIPPED
3144,737,40,5,2025-11-26,CANCELLED
3145,36,9,3,2025-11-30,DELIVERED
3146,998,5,3,2025-10-30,PENDING
3147,960,15,2,2025-10-28,DELIVERED
3148,294,43,2,2025-12-15,PENDING
3149,209,4,2,2025-11-13,CANCELLED
